text,label
likes  the  new  spartan  football  promo  video    im  exited  for  football  season ,0
no  more  than  5  pages  is  my  new  favorite  phrase   ,0
one  page  left  then  editing  and  24    hours  till  the  paper  is  due  score ,0
is  sad  that  tetris  is  not  working   ,0
is  in  desperate  need  of  a  social  life   ,0
hates  writing  papers ,0
hmmmi  uninstalled  1  tiny  program  and  now  i  can  do  internet  and  symantec  works  oh  well  maybe  my  computer  is  not  dying  after  all   ,0
is  on  kiawah  island  having  an  amazing  vacation  with  her  favorite  person ,0
2  papers  done  now  time  for  the  very  last  edits  and  a  readthrough  by  mommy   ,0
yay  band  camp  i  cant  wait  for  friday ,0
is  frustrated  and  displeased  with  the  way  that  the  next  few  weeks  are  shaping  up  mailmsuedu  doesnt  make  the  situation  any  better  im  sending  a  complaint ,0
thinks  it  would  be  nice  to  have  a  car  p ,0
is  back  in  mi ,0
is  home  in  the  oc ,0
is  way  too  excited  for  new  moon ,0
somehow  has  to  bs  5  pages  of  scientific  paper  about  a  frustratingly  inconclusive  field  project  and  have  sources  to  cite  about  it  fml ,0
is  le  tired ,0
misses  everyone  in  el  i  cant  wait  for  preseason   ,0
thinks  there  should  be  more  time  in  the  day  and  that  mailmsuedu  is  stupidly  slow ,0
is  so  excited  for  freshman  dress ,0
one  more  week  of  summer  please ,0
yay  clean  laundry   ,0
is  excited  for  gameday  tomorrow  go  state ,0
toga  toga  toga ,0
is  3  weeks  in  and  already  tired  of  reading ,0
is  mostly  unpacked  and  moved  in   ,0
is  home  and  not  ready  to  be  back  in  the  real  world  yet   ,0
go  state  beat  the  badgers ,0
loves  the  smb ,0
is  still  waiting  for  mailmsuedu  but  is  so  excited  to  move  into  her  new  apartment  on  sunday   ,0
needs  another  weekend ,0
back  in  el  call  me ,0
thinks  the  best  thing  to  ever  happen  to  hot  chocolate  is  propnames  special  dark  cocoa  powder   ,0
is  moving  to  her  new  apartment  in  el ,0
had  a  great  weekend  but  is  not  ready  for  classes  tomorrow   ,0
finally  has  finished  her  paper    still  needs  to  be  edited  but  at  least  its  done  d ,0
cant  wait  for  later  tonight ,0
has  a  long  day  but  a  fun  night  ahead  of  her ,0
tired  tired  tired  but  come  on  out  to  the  dance  party  at  sparty  watch  tonight  8midnight ,0
needs  to  find  someone  to  live  with  next  year ,0
so  apathetic ,0
is  excited  for  a  weekend  on  a  lake  with  friends   ,0
needs  to  find  a  good  place  for  a  nap   ,0
midnight  madness  and  then  a  few  hours  of  sleep  before  spartan  football ,0
go  state  beat  the  wildcats ,0
best  way  to  relax  after  a  crazy  morning  blanket  and  chopin ,0
had  a  good  weekend  and  is  now  tired ,0
loves  bid  night   ,0
doesnt  want  to  write  her  paper ,0
blah  blah  blahblah  blah  blah  blah ,0
came  out  to  campus  to  study  and  forgot  headphones  how  am  i  supposed  to  memorize  music  without  headphones   ,0
procrastination  will  get  me  in  trouble  one  of  these  days  p ,0
spartan  spooktacular  8pm  kickoff  against  the  gofers  and  then  halloween ,0
bored  bored  borednot  ready  for  thursday  i  dont  have  2  tunes  memorized   ,0
drunk  msu  fans  when  i  was  biking  home  after  the  game  oh  band  fag  coming  through  i  dont  like  to  swear  but  i  had  to  bite  my  tongue  to  keep  from  either  flicking  them  off  or  just  simply  saying  fuck  you ,0
today  i  saw  an  old  woman  walking  across  the  bridge  by  sparty  she  was  wearing  a  bright  aqua  colored  shirt  right  behind  her  was  a  college  guy  wearing  a  tshirt  of  the  exact  same  hue  it  made  me  smile  p ,0
just  has  to  get  to  wednesday  at  230  pm  then  im  home  free ,0
was  named  very  appropriately  propname  means  industriouslabor ,0
auto  tune  the  news    the  best  way  to  waste  time  p ,0
thinks  conscientious  is  should  be  spelled  more  phonetically  maybe  like  conchienchousp ,0
is  confused  by  the  two  different  kinds  of  news  feed ,0
is  not  sure  she  wants  to  be  done  yet  go  state  beat  the  lions  i  love  my  senior  buddies  and  i  hope  everyones  ready  for  a  sobfest ,0
would  like  to  have  more  than  24  hours  in  a  day ,0
go  state  beat  the  lions ,0
loves  group  projects  especially  when  i  do  90  of  the  work  awesome  not ,0
thinks  she  may  have  to  walk  to  class  in  the  morning  but  still  loves  snow ,0
just  found  the  perfect  internship    free  housing  food  stipend  working  in  a  zoo  for  40  hours  a  week  getting  a  first  hand  look  at  all  the  veterinary  stuff  that  i  hope  to  be  doing  in  a  few  years    i  hope  i  get  in ,0
hates  writing  papers  i  dont  know  how  english  majors  do  it ,0
has  had  an  amazing  yet  utterly  unproductive  weekend  p ,0
just  realized  how  many  projectspapers  are  due  in  the  next  4  weeks  eek   ,0
just  doesnt  feel  like  working  how  about  sleep   ,0
has  a  great  night  planned  state  of  5ths  concert  and  then  fun  night  with  her  favorite  old  roomie   ,0
one  more  final  left  and  then  im  done   ,0
is  done  with  writing  her  paper  now  i  just  have  to  edit  it  and  start  studying  for  finals   ,0
tengo  un  gato  if  you  know  anyone  who  lives  in  berrytree  and  has  a  black  cat  that  is  missing  i  have  her ,0
1  12  pages  donethis  thing  needs  to  be  10   ,0
girl  1  eeew  its  all  blue  and  jiggly  girl  2  i  cant  get  it  out  i  heard  this  today  in  the  propname  cafeteria  relating  to  jello  p ,0
hopes  that  this  evolution  final  goes  as  well  as  that  tetris  game  did  too  p ,0
kinda  hopes  that  her  finals  go  as  well  as  that  game  of  tetris  just  did  p ,0
is  home  in  oc ,0
i  sent  the  kitty  home  it  was  kinda  fun  to  have  a  kitty  cat  for  a  day   ,0
cookie  dough    glee    packing  to  go  home    a  great  afternoon ,0
shindig  at  my  house  at  7  call  for  directions  d ,0
wishes  everyone  a  very  merry  christmas  propname ,0
bookfaced  hacked  muahahahahaha ,0
cant  wait  to  go  to  texas  d ,0
doesnt  want  to  study  anymore ,0
loves  having  her  language  preference  as  english  pirate  arrrrggg  matey ,0
going  to  chicago   ,0
loves  snow   ,0
thinks  her  mondays  wednesdays  and  fridays  this  semester  are  going  to  be  awesome    environmental  physiology  seems  like  a  great  class   ,0
has  some  pretty  mighty  senioritis  and  apathy  right  now  but  i  bought  a  class  ring  today  d ,0
is  back  in  el  but  not  ready  to  start  classes  yet   ,0
cant  wait  for  today  to  be  over  then  ill  have  an  application  mailed  and  be  off  to  texas   ,0
now  has  pierced  ears    but  i  cant  swim  for  2  months    sounds  like  im  going  to  get  to  know  the  treadmill  really  well  p ,0
just  got  the  best  internship  ever  d  ill  be  spending  5  weeks  this  summer  shadowing  and  learning  from  zoo  vets  at  the  seneca  zoo  in  rochester  ny  d ,0
dinner  with  propname  and  then  im  finally  getting  my  ears  pierced  d ,0
go  state  beat  the  bobcats ,0
cant  believe  it  i  wore  my  favorite  bracelet  and  ring  to  3rd  degree  today  real  turquoise  and  silver  and  come  home  to  realize  that  i  lost  the  stone  in  the  bracelet    if  anyone  has  seen  it  please  let  me  know ,0
its  snowing  in  kentucky  i  guess  its  about  time  for  our  biennial  snowstorm  d ,0
thinks  that  if  she  doesnt  find  a  faster  way  to  get  all  her  reading  homework  done  this  semester  she  will  go  crazy   ,0
needs  to  focus ,0
thinks  she  needs  more  spontaneity  in  her  life  last  night  was  so  much  fun  going  to  uofm  on  a  whim  to  see  old  friends  d ,0
was  worried  when  she  saw  the  new  facebook  layout  page  until  she  figured  out  how  to  get  to  tetris  she  is  ridiculously  addicted  to  that  game  p ,0
thinks  breakcom  is  the  best  website  ever   ,0
is  listening  to  mice  play  and  chat  in  her  ceiling   ,0
go  state  woot  second  year  in  a  row  nothing  could  make  this  day  better ,0
is  sleeping   ,0
now  has  unlimited  texting  yessssss ,0
its  snowing  d ,0
thinks  she  was  sleepwalking  last  nighti  dont  remember  wearing  this  when  i  went  to  bed ,0
you  know  ive  been  busy  when  i  havent  played  tetris  in  3  days  p ,0
is  going  to  be  reading  textbooks  for  the  rest  of  her  life    only  1  chapter  of  neurobio  left  then  2  chapters  to  catch  up  in  euk  cell  bio  and  then  23  in  environmental  phys  oh  goodie   ,0
ahhhhh  the  best  surprise  ever ,0
is  soooooooooooooo  sick   ,0
genevageneva  geneva    you  should  just  pay  for  a  bus  ticket  back  to  nyc ,0
yeay  to  squamish ,0
thanks  for  all  the  birthday  wishes ,0
hoping  its  not  gonna  rain  today  or  in  the  next  week  or  ever ,0
thanks  for  all  the  birthday  wishes  and  madison  beach  630  everythings  casual ,0
excited  about  propnames  awesome  pics  from  yesterday ,0
me  thinks  im  healthy ,0
oh  life ,0
driving  down  mosel  to  luxembourg  then  catching  the  early  bird  tomo  to  baaarthelooona  yippee ,0
7  days  and  counting ,0
in  barcelona    simply  amazing ,0
then  second    can  i  make  things  worse  than  it  already  is ,0
dr  horrible  blog  reminds  me  of  the  themes  in  wicked  sooo  goood ,0
vancouver  wednesday  night  yes ,0
is  stoked  about  this  weekend  marble  canyons  here  we  come ,0
is  chasing  your  steeeeaahlight ,0
getting  fat  nooooowwwwwwww ,0
todays  goal  wash  and  put  away  all  the  dishes  and  utensils  in  casitas  8  oh  snap ,0
is  listening  to  chinese  metal  out  of  curiosity  it  is  interesting ,0
sir  you  know ,0
has  got  it  goin  on ,0
a  fear  of  loss  thats  all  it  is ,0
just  found  a  little  piece  of  popcorn  chicken  in  his  fried  fish  balls  it  was  crunchy  mlia ,0
must  stop  impulsively  visiting  this  site  remembering  when  i  was  just  on  a  few  minutes  ago  might  help ,0
is  not  making  fun  of  you ,0
sac  airport  finally  got  a  new  pa  announcement ,0
is  at  dads  place ,0
is  someone ,0
is  ev  training  if  you  know  what  that  is  yeahshoot  me ,0
power  and  love  and  selfcontrol ,0
these  bots  are  taking  over ,0
im  captain  basch  fon  ronsenburg  of  dalmasca ,0
chocolate  snowsome  stay  warm  and  others  feel  the  cold ,0
has  no  more  third  molars ,0
has  a  new  old  game ,0
wants  to  be  deaf  so  hell  have  to  use  sign  language  so  hell  have  to  communicate  more  directly ,0
viridian  cerulean  saffron  fuchsia  and  all  that  good  stuff ,0
just  got  up ,0
nothing  to  do  in  lab  because  the  tas  messed  up  in  turning  yeast  into  spheroplasts  on  time  too  good  to  be  true ,0
is  hoping  in  vain  for  sunshine ,0
finds  a  good  mix  of  farming  socializing  and  killing  monsters  to  be  very  therapeutic ,0
is  sick ,0
is  sick  but  not  badly ,0
believes  that  summer  has  indeed  arrived ,0
is  excited  about  mural  painting ,0
has  finally  completely  uploaded  her  alaska  pictures ,0
feels  old  after  watching  the  sixth  harry  potter  movie ,0
paints  some  more  mural ,0
is  back  from  alaska ,0
is  working  on  new  profile  pic  as  e28 ,0
is  having  fun  at  work ,0
is  feeling  odd ,0
never  realized  that  there  was  boston  fashion  week ,0
is  looking  forward  to  sunny  saturday  in  the  park ,0
proves  to  be  awesome  at  picking  out  paint  colors ,0
needs  to  buy  newer  karaoke  songs ,0
has  joined  the  harvard  ballroom  team ,0
was  too  busy  watching  castle  last  night  fashion  murder  mayhem  to  upload  pics ,0
clearly  needs  to  transfer  new  pictures  from  her  camera  to  her  computer ,0
is  sad  to  discover  that  8  hours  of  sleep  is  needed  to  keep  this  older  body  going ,0
is  leaving  work  for  some  downtime  before  dance ,0
castle    shopping ,0
feels  satisfied  with  where  she  is  in  life  for  the  first  bigday  in  a  long  time ,0
is  looking  forward  to  homecoming  weekend   ,0
has  the  most  amazing  friends  ever ,0
dislikes  how  utterly  miserable  the  weather  outside  is ,0
realizes  that  she  probably  cant  afford  staying  alivewise  to  pig  out  on  sweets  around  harvard  square  everytime  she  has  dance  practice ,0
